FitCoach — engagement;;;;
;;;;
customer_id;date;workouts_completed;videos_sent;messages_sent
CLI0032;2023-05-22;10;4;9
CLI0032;2023-05-29;11;3;7
CLI0032;2023-06-05;12;3;10
CLI0032;2023-06-12;11;4;6
CLI0032;2023-06-19;8;4;6
CLI0032;2023-06-26;11;4;6
CLI0032;2023-07-03;8;2;9
CLI0032;2023-07-10;11;3;9
CLI0032;2023-07-17;12;4;10
CLI0032;2023-07-24;8;2;8
CLI0032;2023-07-31;8;2;6
CLI0032;2023-08-07;11;4;8
CLI0032;2023-08-14;8;2;7
CLI0032;2023-08-21;9;3;5
CLI0032;2023-08-28;12;2;10
CLI0032;2023-09-04;11;3;9
CLI0032;2023-09-11;12;3;10
CLI0032;2023-09-18;12;2;6
CLI0032;2023-09-25;11;3;5
CLI0032;2023-10-02;9;4;9
CLI0032;2023-10-09;10;2;5
CLI0032;2023-10-16;12;4;9
CLI0032;2023-10-23;9;4;6
CLI0032;2023-10-30;8;3;6
CLI0032;2023-11-06;8;2;5
CLI0032;2023-11-13;10;3;7
CLI0032;2023-11-20;11;3;9
CLI0032;2023-11-27;9;4;5
CLI0032;2023-12-04;8;2;9
CLI0032;2023-12-11;10;4;9
CLI0032;2023-12-18;12;3;7
CLI0032;2023-12-25;10;2;9
CLI0032;2024-01-01;9;3;8
CLI0032;2024-01-08;12;2;7
CLI0032;2024-01-15;9;3;9
CLI0032;2024-01-22;8;4;5
CLI0032;2024-01-29;12;3;7
CLI0032;2024-02-05;8;4;7
CLI0032;2024-02-12;12;4;7
CLI0032;2024-02-19;11;3;9
CLI0032;2024-02-26;11;2;7
CLI0032;2024-03-04;11;4;8
CLI0032;2024-03-11;12;2;8
CLI0032;2024-03-18;8;3;5
CLI0032;2024-03-25;11;4;6
CLI0032;2024-04-01;9;3;8
CLI0032;2024-04-08;10;4;9
CLI0032;2024-04-15;8;4;7
CLI0033;2023-03-05;11;4;10
CLI0033;2023-03-12;10;2;9
CLI0033;2023-03-19;9;3;7
CLI0033;2023-03-26;10;2;9
CLI0033;2023-04-02;10;2;10
CLI0033;2023-04-09;9;3;10
CLI0033;2023-04-16;9;2;10
CLI0033;2023-04-23;9;3;6
CLI0033;2023-04-30;9;2;6
CLI0033;2023-05-07;12;3;6
CLI0033;2023-05-14;8;2;5
CLI0033;2023-05-21;11;4;5
CLI0033;2023-05-28;12;2;8
CLI0033;2023-06-04;10;4;7
CLI0033;2023-06-11;11;4;7
CLI0033;2023-06-18;11;2;9
CLI0033;2023-06-25;10;3;6
CLI0033;2023-07-02;12;2;5
CLI0033;2023-07-09;12;3;8
CLI0033;2023-07-16;12;2;9
CLI0033;2023-07-23;10;3;10
CLI0033;2023-07-30;9;3;5
CLI0033;2023-08-06;12;3;7
CLI0033;2023-08-13;8;2;10
CLI0033;2023-08-20;9;3;9
CLI0033;2023-08-27;8;3;7
CLI0033;2023-09-03;12;3;6
CLI0033;2023-09-10;12;3;6
CLI0033;2023-09-17;10;3;9
CLI0033;2023-09-24;10;3;6
CLI0033;2023-10-01;11;3;6
CLI0033;2023-10-08;11;4;7
CLI0033;2023-10-15;10;3;7
CLI0033;2023-10-22;11;2;9
CLI0033;2023-10-29;9;4;10
CLI0033;2023-11-05;9;2;10
CLI0033;2023-11-12;10;2;9
CLI0033;2023-11-19;11;3;6
CLI0033;2023-11-26;9;4;6
CLI0033;2023-12-03;11;2;6
CLI0033;2023-12-10;11;3;6
CLI0033;2023-12-17;12;4;10
CLI0033;2023-12-24;10;3;7
CLI0033;2023-12-31;10;4;9
CLI0034;2023-01-13;9;2;6
CLI0034;2023-01-20;10;3;10
CLI0034;2023-01-27;8;3;10
CLI0034;2023-02-03;10;3;7
CLI0034;2023-02-10;10;4;9
CLI0034;2023-02-17;10;3;5
CLI0034;2023-02-24;11;2;7
CLI0034;2023-03-03;12;2;9
CLI0034;2023-03-10;12;4;10
CLI0034;2023-03-17;12;2;7
CLI0034;2023-03-24;10;3;10
CLI0034;2023-03-31;12;3;10
CLI0034;2023-04-07;11;2;8
CLI0034;2023-04-14;12;3;8
CLI0034;2023-04-21;9;2;10
CLI0034;2023-04-28;10;3;10
CLI0034;2023-05-05;12;4;8
CLI0034;2023-05-12;8;2;6
CLI0034;2023-05-19;10;2;7
CLI0034;2023-05-26;10;4;7
CLI0034;2023-06-02;10;4;10
CLI0034;2023-06-09;11;3;8
CLI0034;2023-06-16;10;4;9
CLI0034;2023-06-23;12;3;8
CLI0034;2023-06-30;9;2;5
CLI0034;2023-07-07;9;4;6
CLI0034;2023-07-14;10;4;10
CLI0034;2023-07-21;8;2;6
CLI0034;2023-07-28;11;2;5
CLI0034;2023-08-04;8;3;9
CLI0034;2023-08-11;8;2;8
CLI0034;2023-08-18;12;2;5
CLI0034;2023-08-25;10;4;6
CLI0034;2023-09-01;8;4;8
CLI0034;2023-09-08;10;2;6
CLI0034;2023-09-15;10;3;10
CLI0034;2023-09-22;9;2;9
CLI0034;2023-09-29;9;2;5
CLI0034;2023-10-06;10;3;8
CLI0034;2023-10-13;11;4;7
CLI0034;2023-10-20;12;3;6
CLI0034;2023-10-27;12;2;9
CLI0034;2023-11-03;12;3;10
CLI0034;2023-11-10;12;3;9
CLI0035;2023-06-13;11;4;6
CLI0035;2023-06-20;8;3;7
CLI0035;2023-06-27;10;3;7
CLI0035;2023-07-04;9;3;5
CLI0035;2023-07-11;8;4;6
CLI0035;2023-07-18;10;3;8
CLI0035;2023-07-25;12;2;10
CLI0035;2023-08-01;11;3;7
CLI0035;2023-08-08;8;3;7
CLI0035;2023-08-15;12;2;5
CLI0035;2023-08-22;12;3;6
CLI0035;2023-08-29;11;4;8
CLI0035;2023-09-05;11;2;6
CLI0035;2023-09-12;11;3;6
CLI0035;2023-09-19;10;2;8
CLI0035;2023-09-26;9;4;9
CLI0035;2023-10-03;10;3;10
CLI0035;2023-10-10;12;3;8
CLI0035;2023-10-17;9;2;6
CLI0035;2023-10-24;9;3;5
CLI0035;2023-10-31;11;4;8
CLI0035;2023-11-07;10;4;9
CLI0035;2023-11-14;11;2;7
CLI0035;2023-11-21;8;2;5
CLI0035;2023-11-28;12;2;6
CLI0035;2023-12-05;8;3;7
CLI0035;2023-12-12;9;4;8
CLI0035;2023-12-19;8;2;5
CLI0035;2023-12-26;9;2;8
CLI0035;2024-01-02;9;3;8
CLI0035;2024-01-09;10;3;7
CLI0035;2024-01-16;11;4;5
CLI0035;2024-01-23;10;2;6
CLI0035;2024-01-30;8;3;8
CLI0035;2024-02-06;8;4;8
CLI0035;2024-02-13;9;2;7
CLI0035;2024-02-20;11;2;5
CLI0035;2024-02-27;9;3;8
CLI0035;2024-03-05;9;4;5
CLI0035;2024-03-12;9;3;10
CLI0035;2024-03-19;8;4;10
CLI0035;2024-03-26;9;3;8
CLI0035;2024-04-02;10;3;6
CLI0035;2024-04-09;8;4;9
CLI0035;2024-04-16;12;2;7
CLI0035;2024-04-23;11;4;7
CLI0035;2024-04-30;9;3;5
CLI0035;2024-05-07;9;2;6
CLI0035;2024-05-14;11;3;5
CLI0035;2024-05-21;9;3;9
CLI0035;2024-05-28;8;3;6
CLI0035;2024-06-04;8;2;9
CLI0035;2024-06-11;11;4;9
CLI0035;2024-06-18;9;3;5
CLI0035;2024-06-25;9;2;8
CLI0035;2024-07-02;8;4;9
CLI0035;2024-07-09;10;4;5
CLI0035;2024-07-16;8;3;10
CLI0035;2024-07-23;9;4;9
CLI0035;2024-07-30;8;2;8
CLI0036;2023-03-01;10;3;10
CLI0036;2023-03-08;9;2;10
CLI0036;2023-03-15;11;3;10
CLI0036;2023-03-22;9;3;5
CLI0036;2023-03-29;11;4;8
CLI0036;2023-04-05;12;3;9
CLI0036;2023-04-12;11;2;9
CLI0036;2023-04-19;9;4;7
CLI0036;2023-04-26;10;4;8
CLI0036;2023-05-03;10;4;9
CLI0036;2023-05-10;9;2;9
CLI0036;2023-05-17;9;3;7
CLI0036;2023-05-24;10;4;7
CLI0036;2023-05-31;11;2;10
CLI0036;2023-06-07;12;3;10
CLI0036;2023-06-14;9;2;9
CLI0036;2023-06-21;10;4;6
CLI0036;2023-06-28;10;4;5
CLI0036;2023-07-05;12;3;6
CLI0036;2023-07-12;12;4;8
CLI0036;2023-07-19;12;2;9
CLI0036;2023-07-26;10;3;8
CLI0036;2023-08-02;10;2;5
CLI0036;2023-08-09;12;4;5
CLI0036;2023-08-16;8;2;6
CLI0036;2023-08-23;8;2;5
CLI0036;2023-08-30;11;2;5
CLI0036;2023-09-06;8;4;10
CLI0036;2023-09-13;11;4;8
CLI0036;2023-09-20;12;4;10
CLI0036;2023-09-27;12;3;5
CLI0036;2023-10-04;10;2;9
CLI0036;2023-10-11;8;2;6
CLI0036;2023-10-18;11;2;8
CLI0036;2023-10-25;8;3;9
CLI0036;2023-11-01;11;3;10
CLI0036;2023-11-08;8;4;7
CLI0036;2023-11-15;12;2;10
CLI0036;2023-11-22;8;3;5
CLI0036;2023-11-29;9;4;5
CLI0036;2023-12-06;8;4;6
CLI0036;2023-12-13;12;3;6
CLI0036;2023-12-20;9;4;10
CLI0036;2023-12-27;9;4;10
CLI0036;2024-01-03;9;4;10
CLI0036;2024-01-10;12;3;10
CLI0036;2024-01-17;8;4;9
CLI0036;2024-01-24;10;4;8
CLI0036;2024-01-31;11;2;6
CLI0036;2024-02-07;9;4;8
CLI0036;2024-02-14;12;3;10
CLI0036;2024-02-21;9;4;9
CLI0036;2024-02-28;11;3;7
CLI0036;2024-03-06;12;3;7
CLI0036;2024-03-13;11;4;8
CLI0036;2024-03-20;10;4;6
CLI0036;2024-03-27;12;4;6
CLI0036;2024-04-03;11;4;10
CLI0036;2024-04-10;10;3;8
CLI0036;2024-04-17;11;3;5
CLI0036;2024-04-24;8;3;9
CLI0036;2024-05-01;8;4;6
CLI0036;2024-05-08;10;2;7
CLI0036;2024-05-15;9;2;7
CLI0036;2024-05-22;8;4;7
CLI0036;2024-05-29;12;4;9
CLI0036;2024-06-05;12;4;6
CLI0036;2024-06-12;8;2;8
CLI0036;2024-06-19;10;2;6
CLI0036;2024-06-26;10;3;9
CLI0036;2024-07-03;9;2;7
CLI0036;2024-07-10;10;2;9
CLI0037;2023-04-13;10;3;6
CLI0037;2023-04-20;11;4;10
CLI0037;2023-04-27;12;2;9
CLI0037;2023-05-04;10;2;10
CLI0037;2023-05-11;12;3;5
CLI0037;2023-05-18;8;3;7
CLI0037;2023-05-25;11;3;5
CLI0037;2023-06-01;9;4;10
CLI0037;2023-06-08;12;2;10
CLI0037;2023-06-15;11;2;7
CLI0037;2023-06-22;12;2;7
CLI0037;2023-06-29;12;4;6
CLI0037;2023-07-06;10;4;10
CLI0037;2023-07-13;9;2;5
CLI0037;2023-07-20;11;3;9
CLI0037;2023-07-27;12;4;5
CLI0037;2023-08-03;9;3;7
CLI0037;2023-08-10;11;2;6
CLI0037;2023-08-17;10;2;8
CLI0037;2023-08-24;12;4;5
CLI0037;2023-08-31;12;3;7
CLI0037;2023-09-07;8;3;9
CLI0037;2023-09-14;11;4;6
CLI0037;2023-09-21;9;3;9
CLI0037;2023-09-28;9;3;8
CLI0037;2023-10-05;12;2;9
CLI0037;2023-10-12;12;4;9
CLI0037;2023-10-19;9;2;5
CLI0037;2023-10-26;10;3;7
CLI0037;2023-11-02;12;2;5
CLI0037;2023-11-09;11;3;7
CLI0037;2023-11-16;10;2;7
CLI0037;2023-11-23;10;4;10
CLI0037;2023-11-30;8;3;6
CLI0037;2023-12-07;10;4;8
CLI0037;2023-12-14;12;2;8
CLI0037;2023-12-21;8;2;6
CLI0037;2023-12-28;10;2;10
CLI0037;2024-01-04;8;2;10
CLI0037;2024-01-11;8;2;9
CLI0037;2024-01-18;9;3;5
CLI0037;2024-01-25;10;4;5
CLI0037;2024-02-01;10;3;8
CLI0037;2024-02-08;8;3;6
CLI0038;2023-05-18;12;4;7
CLI0038;2023-05-25;12;3;9
CLI0038;2023-06-01;9;4;10
CLI0038;2023-06-08;8;3;9
CLI0038;2023-06-15;12;2;7
CLI0038;2023-06-22;9;2;7
CLI0038;2023-06-29;9;4;9
CLI0038;2023-07-06;10;2;8
CLI0038;2023-07-13;8;2;8
CLI0038;2023-07-20;10;4;10
CLI0038;2023-07-27;10;2;5
CLI0038;2023-08-03;10;4;8
CLI0038;2023-08-10;9;3;9
CLI0038;2023-08-17;8;3;8
CLI0038;2023-08-24;12;4;5
CLI0038;2023-08-31;9;2;9
CLI0038;2023-09-07;11;4;10
CLI0038;2023-09-14;8;2;6
CLI0038;2023-09-21;12;3;7
CLI0038;2023-09-28;11;3;10
CLI0038;2023-10-05;9;2;7
CLI0038;2023-10-12;10;3;10
CLI0038;2023-10-19;10;2;9
CLI0038;2023-10-26;10;2;10
CLI0038;2023-11-02;10;3;5
CLI0038;2023-11-09;12;3;6
CLI0038;2023-11-16;9;3;8
CLI0038;2023-11-23;9;2;10
CLI0038;2023-11-30;11;4;10
CLI0038;2023-12-07;12;4;10
CLI0038;2023-12-14;9;3;6
CLI0038;2023-12-21;12;2;8
CLI0038;2023-12-28;10;4;7
CLI0038;2024-01-04;11;4;6
CLI0038;2024-01-11;9;4;6
CLI0038;2024-01-18;12;4;10
CLI0038;2024-01-25;9;2;7
CLI0038;2024-02-01;12;2;8
CLI0038;2024-02-08;9;4;9
CLI0038;2024-02-15;9;3;5
CLI0038;2024-02-22;12;4;10
CLI0038;2024-02-29;8;2;7
CLI0038;2024-03-07;9;4;5
CLI0038;2024-03-14;10;3;8
CLI0038;2024-03-21;10;3;10
CLI0038;2024-03-28;10;2;6
CLI0038;2024-04-04;8;2;6
CLI0038;2024-04-11;8;4;9
CLI0038;2024-04-18;10;4;9
CLI0038;2024-04-25;12;2;9
CLI0038;2024-05-02;9;2;10
CLI0038;2024-05-09;8;3;5
CLI0039;2023-06-26;12;4;8
CLI0039;2023-07-03;10;2;8
CLI0039;2023-07-10;11;3;6
CLI0039;2023-07-17;9;2;6
CLI0039;2023-07-24;8;3;5
CLI0039;2023-07-31;10;3;6
CLI0039;2023-08-07;9;2;5
CLI0039;2023-08-14;9;3;9
CLI0039;2023-08-21;11;4;7
CLI0039;2023-08-28;11;2;8
CLI0039;2023-09-04;11;2;9
CLI0039;2023-09-11;11;4;7
CLI0039;2023-09-18;11;4;10
CLI0039;2023-09-25;12;4;9
CLI0039;2023-10-02;12;4;10
CLI0039;2023-10-09;8;4;5
CLI0039;2023-10-16;11;3;5
CLI0039;2023-10-23;9;4;9
CLI0039;2023-10-30;11;4;5
CLI0039;2023-11-06;12;3;9
CLI0039;2023-11-13;8;2;7
CLI0039;2023-11-20;11;3;7
CLI0039;2023-11-27;10;3;6
CLI0039;2023-12-04;11;3;9
CLI0039;2023-12-11;8;4;9
CLI0039;2023-12-18;9;3;10
CLI0039;2023-12-25;11;2;10
CLI0039;2024-01-01;12;2;6
CLI0039;2024-01-08;12;4;9
CLI0039;2024-01-15;9;3;8
CLI0039;2024-01-22;10;3;5
CLI0039;2024-01-29;9;3;9
CLI0039;2024-02-05;9;3;5
CLI0039;2024-02-12;10;3;10
CLI0039;2024-02-19;9;4;10
CLI0039;2024-02-26;8;2;5
CLI0039;2024-03-04;11;4;7
CLI0039;2024-03-11;8;4;10
CLI0039;2024-03-18;11;4;9
CLI0039;2024-03-25;12;2;8
CLI0039;2024-04-01;12;3;5
CLI0039;2024-04-08;9;3;9
CLI0039;2024-04-15;9;2;6
CLI0039;2024-04-22;9;4;5
CLI0039;2024-04-29;11;3;7
CLI0039;2024-05-06;11;3;10
CLI0039;2024-05-13;9;2;6
CLI0039;2024-05-20;9;2;9
CLI0040;2023-03-06;11;3;9
CLI0040;2023-03-13;8;4;8
CLI0040;2023-03-20;9;2;9
CLI0040;2023-03-27;11;3;8
CLI0040;2023-04-03;11;2;9
CLI0040;2023-04-10;12;2;6
CLI0040;2023-04-17;12;3;9
CLI0040;2023-04-24;12;2;5
CLI0040;2023-05-01;9;2;5
CLI0040;2023-05-08;10;2;6
CLI0040;2023-05-15;8;4;9
CLI0040;2023-05-22;12;3;7
CLI0040;2023-05-29;8;2;5
CLI0040;2023-06-05;11;2;6
CLI0040;2023-06-12;10;4;10
CLI0040;2023-06-19;12;4;9
CLI0040;2023-06-26;9;3;10
CLI0040;2023-07-03;12;3;5
CLI0040;2023-07-10;8;3;7
CLI0040;2023-07-17;10;3;5
CLI0040;2023-07-24;11;4;5
CLI0040;2023-07-31;10;3;6
CLI0040;2023-08-07;8;4;7
CLI0040;2023-08-14;10;4;8
CLI0040;2023-08-21;12;2;10
CLI0040;2023-08-28;9;4;5
CLI0040;2023-09-04;8;4;10
CLI0040;2023-09-11;12;2;8
CLI0040;2023-09-18;12;4;7
CLI0040;2023-09-25;11;4;7
CLI0040;2023-10-02;10;4;9
CLI0040;2023-10-09;12;3;6
CLI0040;2023-10-16;12;4;8
CLI0040;2023-10-23;12;4;10
CLI0040;2023-10-30;11;3;6
CLI0040;2023-11-06;12;2;10
CLI0040;2023-11-13;10;2;5
CLI0040;2023-11-20;8;2;8
CLI0040;2023-11-27;8;4;6
CLI0040;2023-12-04;12;3;8
CLI0040;2023-12-11;8;3;7
CLI0040;2023-12-18;12;4;6
CLI0040;2023-12-25;8;4;6
CLI0040;2024-01-01;10;3;5
CLI0040;2024-01-08;10;3;9
CLI0040;2024-01-15;12;3;5
CLI0040;2024-01-22;8;4;7
CLI0040;2024-01-29;10;3;10
CLI0040;2024-02-05;12;4;5
CLI0040;2024-02-12;9;2;7
CLI0040;2024-02-19;10;4;8
CLI0040;2024-02-26;11;2;10
CLI0040;2024-03-04;9;3;6
CLI0040;2024-03-11;11;4;7
CLI0040;2024-03-18;11;3;10
CLI0040;2024-03-25;8;4;7
CLI0040;2024-04-01;12;4;10
CLI0040;2024-04-08;10;4;9
CLI0040;2024-04-15;8;2;9
CLI0040;2024-04-22;10;3;5
CLI0040;2024-04-29;9;3;5
CLI0040;2024-05-06;10;3;10
CLI0040;2024-05-13;12;2;9
CLI0040;2024-05-20;12;3;6
CLI0040;2024-05-27;12;2;7
CLI0040;2024-06-03;10;4;5
CLI0040;2024-06-10;10;3;5
CLI0040;2024-06-17;11;2;7
CLI0041;2023-04-26;12;3;6
CLI0041;2023-05-03;8;3;5
CLI0041;2023-05-10;9;2;8
CLI0041;2023-05-17;12;2;8
CLI0041;2023-05-24;12;2;6
CLI0041;2023-05-31;10;3;10
CLI0041;2023-06-07;12;3;7
CLI0041;2023-06-14;9;2;9
CLI0041;2023-06-21;9;2;10
CLI0041;2023-06-28;8;3;8
CLI0041;2023-07-05;12;2;5
CLI0041;2023-07-12;10;2;10
CLI0041;2023-07-19;12;2;7
CLI0041;2023-07-26;11;2;5
CLI0041;2023-08-02;12;4;10
CLI0041;2023-08-09;10;2;9
CLI0041;2023-08-16;10;4;6
CLI0041;2023-08-23;10;2;6
CLI0041;2023-08-30;10;3;9
CLI0041;2023-09-06;10;3;10
CLI0041;2023-09-13;8;3;6
CLI0041;2023-09-20;9;3;5
CLI0041;2023-09-27;8;4;9
CLI0041;2023-10-04;12;2;6
CLI0041;2023-10-11;12;3;9
CLI0041;2023-10-18;10;3;6
CLI0041;2023-10-25;10;4;6
CLI0041;2023-11-01;9;2;7
CLI0041;2023-11-08;12;3;9
CLI0041;2023-11-15;11;2;6
CLI0041;2023-11-22;8;3;10
CLI0041;2023-11-29;8;2;8
CLI0041;2023-12-06;8;2;8
CLI0041;2023-12-13;11;2;10
CLI0041;2023-12-20;12;4;10
CLI0041;2023-12-27;11;4;7
CLI0041;2024-01-03;10;3;6
CLI0041;2024-01-10;12;2;8
CLI0041;2024-01-17;12;2;5
CLI0041;2024-01-24;11;2;8
CLI0041;2024-01-31;10;4;10
CLI0041;2024-02-07;11;3;6
CLI0041;2024-02-14;9;2;9
CLI0041;2024-02-21;10;3;8
CLI0041;2024-02-28;9;4;10
CLI0041;2024-03-06;10;3;8
CLI0041;2024-03-13;11;2;5
CLI0041;2024-03-20;11;2;7
CLI0041;2024-03-27;11;3;6
CLI0041;2024-04-03;10;3;9
CLI0041;2024-04-10;12;2;9
CLI0041;2024-04-17;8;3;10
CLI0042;2023-01-28;8;3;9
CLI0042;2023-02-04;11;3;9
CLI0042;2023-02-11;11;2;9
CLI0042;2023-02-18;9;4;6
CLI0042;2023-02-25;11;3;5
CLI0042;2023-03-04;10;2;10
CLI0042;2023-03-11;12;3;8
CLI0042;2023-03-18;12;3;9
CLI0042;2023-03-25;9;2;10
CLI0042;2023-04-01;8;4;10
CLI0042;2023-04-08;12;3;5
CLI0042;2023-04-15;12;4;8
CLI0042;2023-04-22;10;4;5
CLI0042;2023-04-29;11;2;7
CLI0042;2023-05-06;11;2;9
CLI0042;2023-05-13;8;4;9
CLI0042;2023-05-20;11;3;8
CLI0042;2023-05-27;8;2;6
CLI0042;2023-06-03;9;4;10
CLI0042;2023-06-10;8;2;10
CLI0042;2023-06-17;9;3;9
CLI0042;2023-06-24;10;3;9
CLI0042;2023-07-01;12;3;6
CLI0042;2023-07-08;9;4;7
CLI0042;2023-07-15;10;4;10
CLI0042;2023-07-22;10;3;10
CLI0042;2023-07-29;10;2;9
CLI0042;2023-08-05;8;4;9
CLI0042;2023-08-12;11;2;7
CLI0042;2023-08-19;8;3;9
CLI0042;2023-08-26;8;2;10
CLI0042;2023-09-02;12;3;5
CLI0042;2023-09-09;10;2;6
CLI0042;2023-09-16;11;4;9
CLI0042;2023-09-23;11;4;7
CLI0042;2023-09-30;11;3;8
CLI0042;2023-10-07;11;4;6
CLI0042;2023-10-14;9;3;6
CLI0042;2023-10-21;9;4;8
CLI0042;2023-10-28;10;3;6
CLI0042;2023-11-04;10;4;6
CLI0042;2023-11-11;9;2;5
CLI0042;2023-11-18;8;2;10
CLI0042;2023-11-25;11;4;8
CLI0042;2023-12-02;9;2;6
CLI0042;2023-12-09;11;3;10
CLI0042;2023-12-16;12;3;9
CLI0042;2023-12-23;9;3;9
CLI0042;2023-12-30;11;4;8
CLI0042;2024-01-06;11;3;6
CLI0042;2024-01-13;9;3;9
CLI0042;2024-01-20;8;4;8
CLI0042;2024-01-27;9;4;9
CLI0042;2024-02-03;10;3;9
CLI0042;2024-02-10;12;3;5
CLI0042;2024-02-17;8;4;8
CLI0042;2024-02-24;10;2;9
CLI0042;2024-03-02;11;4;5
CLI0042;2024-03-09;9;4;10
CLI0042;2024-03-16;12;3;8
CLI0042;2024-03-23;12;2;9
CLI0042;2024-03-30;12;2;6
CLI0042;2024-04-06;11;4;10
CLI0042;2024-04-13;8;4;10
CLI0042;2024-04-20;12;4;7
CLI0042;2024-04-27;12;2;7
CLI0042;2024-05-04;12;2;8
CLI0042;2024-05-11;11;4;8
CLI0042;2024-05-18;12;4;7
CLI0042;2024-05-25;11;3;7
CLI0042;2024-06-01;10;2;5
CLI0042;2024-06-08;12;4;7
CLI0043;2023-05-25;11;4;6
CLI0043;2023-06-01;12;2;10
CLI0043;2023-06-08;10;4;9
CLI0043;2023-06-15;8;3;8
CLI0043;2023-06-22;8;2;9
CLI0043;2023-06-29;8;3;7
CLI0043;2023-07-06;9;4;7
CLI0043;2023-07-13;10;3;5
CLI0043;2023-07-20;8;4;6
CLI0043;2023-07-27;12;4;6
CLI0043;2023-08-03;11;3;6
CLI0043;2023-08-10;10;4;6
CLI0043;2023-08-17;11;2;9
CLI0043;2023-08-24;8;3;5
CLI0043;2023-08-31;9;4;6
CLI0043;2023-09-07;11;3;8
CLI0043;2023-09-14;9;4;8
CLI0043;2023-09-21;9;2;9
CLI0043;2023-09-28;10;2;10
CLI0043;2023-10-05;10;2;5
CLI0043;2023-10-12;9;3;8
CLI0043;2023-10-19;11;3;8
CLI0043;2023-10-26;12;2;8
CLI0043;2023-11-02;11;3;7
CLI0043;2023-11-09;9;4;8
CLI0043;2023-11-16;8;3;8
CLI0043;2023-11-23;11;4;7
CLI0043;2023-11-30;12;4;5
CLI0043;2023-12-07;8;4;10
CLI0043;2023-12-14;10;3;9
CLI0043;2023-12-21;10;3;7
CLI0043;2023-12-28;10;2;7
CLI0043;2024-01-04;12;3;8
CLI0043;2024-01-11;9;4;10
CLI0043;2024-01-18;12;2;9
CLI0043;2024-01-25;10;4;10
CLI0043;2024-02-01;9;3;9
CLI0043;2024-02-08;8;4;5
CLI0043;2024-02-15;8;2;8
CLI0043;2024-02-22;8;4;5
CLI0044;2023-06-25;9;4;7
CLI0044;2023-07-02;10;2;5
CLI0044;2023-07-09;8;4;5
CLI0044;2023-07-16;8;4;10
CLI0044;2023-07-23;9;4;10
CLI0044;2023-07-30;8;4;5
CLI0044;2023-08-06;8;4;6
CLI0044;2023-08-13;11;4;10
CLI0044;2023-08-20;12;2;5
CLI0044;2023-08-27;9;3;7
CLI0044;2023-09-03;11;4;5
CLI0044;2023-09-10;11;3;8
CLI0044;2023-09-17;10;3;6
CLI0044;2023-09-24;8;3;5
CLI0044;2023-10-01;11;3;7
CLI0044;2023-10-08;8;3;7
CLI0044;2023-10-15;9;3;5
CLI0044;2023-10-22;11;2;9
CLI0044;2023-10-29;11;2;10
CLI0044;2023-11-05;11;2;6
CLI0044;2023-11-12;12;3;6
CLI0044;2023-11-19;12;4;5
CLI0044;2023-11-26;11;4;7
CLI0044;2023-12-03;8;2;5
CLI0044;2023-12-10;8;4;10
CLI0044;2023-12-17;10;3;5
CLI0044;2023-12-24;11;2;10
CLI0044;2023-12-31;8;2;10
CLI0044;2024-01-07;11;3;6
CLI0044;2024-01-14;10;3;9
CLI0044;2024-01-21;8;4;10
CLI0044;2024-01-28;11;3;8
CLI0044;2024-02-04;11;4;5
CLI0044;2024-02-11;12;2;5
CLI0044;2024-02-18;11;4;8
CLI0044;2024-02-25;8;4;9
CLI0044;2024-03-03;10;3;10
CLI0044;2024-03-10;10;3;5
CLI0044;2024-03-17;8;3;9
CLI0044;2024-03-24;10;2;8
CLI0044;2024-03-31;10;4;6
CLI0044;2024-04-07;9;4;5
CLI0044;2024-04-14;11;4;6
CLI0044;2024-04-21;10;4;8
CLI0044;2024-04-28;8;4;10
CLI0044;2024-05-05;10;3;5
CLI0044;2024-05-12;11;4;6
CLI0044;2024-05-19;9;2;6
CLI0044;2024-05-26;8;4;9
CLI0044;2024-06-02;9;3;8
CLI0044;2024-06-09;8;4;10
CLI0044;2024-06-16;10;3;9
CLI0044;2024-06-23;11;2;5
CLI0044;2024-06-30;10;2;7
CLI0044;2024-07-07;8;3;5
CLI0044;2024-07-14;9;4;10
CLI0044;2024-07-21;12;3;10
CLI0044;2024-07-28;12;2;10
CLI0044;2024-08-04;12;2;5
CLI0044;2024-08-11;8;4;6
CLI0045;2023-05-06;12;2;6
CLI0045;2023-05-13;9;2;6
CLI0045;2023-05-20;8;3;5
CLI0045;2023-05-27;11;4;6
CLI0045;2023-06-03;12;2;5
CLI0045;2023-06-10;8;3;9
CLI0045;2023-06-17;12;2;5
CLI0045;2023-06-24;9;3;7
CLI0045;2023-07-01;11;3;5
CLI0045;2023-07-08;12;4;6
CLI0045;2023-07-15;10;2;5
CLI0045;2023-07-22;12;2;7
CLI0045;2023-07-29;8;2;7
CLI0045;2023-08-05;9;3;6
CLI0045;2023-08-12;10;4;6
CLI0045;2023-08-19;11;2;9
CLI0045;2023-08-26;8;2;5
CLI0045;2023-09-02;12;3;6
CLI0045;2023-09-09;8;3;5
CLI0045;2023-09-16;8;2;6
CLI0045;2023-09-23;8;4;10
CLI0045;2023-09-30;12;3;8
CLI0045;2023-10-07;11;4;6
CLI0045;2023-10-14;9;2;10
CLI0045;2023-10-21;10;4;8
CLI0045;2023-10-28;11;2;6
CLI0045;2023-11-04;12;4;5
CLI0045;2023-11-11;12;2;10
CLI0045;2023-11-18;11;4;5
CLI0045;2023-11-25;10;3;8
