transaction_id,customer_id,date,product_type,price,is_renewal
TXN00517,CLI0071,2024-11-26,Pro,50,1
TXN00518,CLI0072,2023-02-14,Pro,50,0
TXN00519,CLI0072,2023-03-16,Pro,50,1
TXN00520,CLI0072,2023-04-15,Pro,50,1
TXN00521,CLI0072,2023-05-15,Pro,50,1
TXN00522,CLI0072,2023-06-14,Pro,50,1
TXN00523,CLI0072,2023-07-14,Pro,50,1
TXN00524,CLI0072,2023-08-13,Pro,50,1
TXN00525,CLI0072,2023-09-12,Pro,50,1
TXN00526,CLI0072,2023-10-12,Pro,50,1
TXN00527,CLI0072,2023-11-11,Pro,50,1
TXN00528,CLI0072,2023-12-11,Pro,50,1
TXN00529,CLI0072,2024-01-10,Pro,50,1
TXN00530,CLI0072,2024-02-09,Pro,50,1
TXN00531,CLI0072,2024-03-10,Pro,50,1
TXN00532,CLI0072,2024-04-09,Pro,50,1
TXN00533,CLI0072,2024-05-09,Pro,50,1
TXN00534,CLI0072,2024-06-08,Pro,50,1
TXN00535,CLI0072,2024-07-08,Pro,50,1
TXN00536,CLI0072,2024-08-07,Pro,50,1
TXN00537,CLI0072,2024-09-06,Pro,50,1
TXN00538,CLI0072,2024-10-06,Pro,50,1
TXN00539,CLI0072,2024-11-05,Pro,50,1
TXN00540,CLI0073,2024-05-09,Pro,50,0
TXN00541,CLI0073,2024-06-08,Pro,50,1
TXN00542,CLI0073,2024-07-08,Pro,50,1
TXN00543,CLI0073,2024-08-07,Pro,50,1
TXN00544,CLI0073,2024-09-06,Pro,50,1
TXN00545,CLI0073,2024-10-06,Pro,50,1
TXN00546,CLI0073,2024-11-05,Pro,50,1
TXN00547,CLI0074,2023-08-03,Pro,50,0
TXN00548,CLI0074,2023-09-02,Pro,50,1
TXN00549,CLI0074,2023-10-02,Pro,50,1
TXN00550,CLI0074,2023-11-01,Pro,50,1
TXN00551,CLI0074,2023-12-01,Pro,50,1
TXN00552,CLI0074,2023-12-31,Pro,50,1
TXN00553,CLI0074,2024-01-30,Pro,50,1
TXN00554,CLI0074,2024-02-29,Pro,50,1
TXN00555,CLI0074,2024-03-30,Pro,50,1
TXN00556,CLI0074,2024-04-29,Pro,50,1
TXN00557,CLI0074,2024-05-29,Pro,50,1
TXN00558,CLI0074,2024-06-28,Pro,50,1
TXN00559,CLI0074,2024-07-28,Pro,50,1
TXN00560,CLI0074,2024-08-27,Pro,50,1
TXN00561,CLI0074,2024-09-26,Pro,50,1
TXN00562,CLI0074,2024-10-26,Pro,50,1
TXN00563,CLI0074,2024-11-25,Pro,50,1
TXN00564,CLI0075,2023-07-01,Pro,50,0
TXN00565,CLI0075,2023-07-31,Pro,50,1
TXN00566,CLI0075,2023-08-30,Pro,50,1
TXN00567,CLI0075,2023-09-29,Pro,50,1
TXN00568,CLI0075,2023-10-29,Pro,50,1
TXN00569,CLI0075,2023-11-28,Pro,50,1
TXN00570,CLI0075,2023-12-28,Pro,50,1
TXN00571,CLI0075,2024-01-27,Pro,50,1
TXN00572,CLI0075,2024-02-26,Pro,50,1
TXN00573,CLI0075,2024-03-27,Pro,50,1
TXN00574,CLI0075,2024-04-26,Pro,50,1
TXN00575,CLI0075,2024-05-26,Pro,50,1
TXN00576,CLI0075,2024-06-25,Pro,50,1
TXN00577,CLI0075,2024-07-25,Pro,50,1
TXN00578,CLI0075,2024-08-24,Pro,50,1
TXN00579,CLI0075,2024-09-23,Pro,50,1
TXN00580,CLI0075,2024-10-23,Pro,50,1
TXN00581,CLI0075,2024-11-22,Pro,50,1
TXN00582,CLI0076,2023-06-29,Pro,50,0
TXN00583,CLI0076,2023-07-29,Pro,50,1
TXN00584,CLI0076,2023-08-28,Pro,50,1
TXN00585,CLI0076,2023-09-27,Pro,50,1
TXN00586,CLI0076,2023-10-27,Pro,50,1
TXN00587,CLI0076,2023-11-26,Pro,50,1
TXN00588,CLI0076,2023-12-26,Pro,50,1
TXN00589,CLI0076,2024-01-25,Pro,50,1
TXN00590,CLI0076,2024-02-24,Pro,50,1
TXN00591,CLI0076,2024-03-25,Pro,50,1
TXN00592,CLI0076,2024-04-24,Pro,50,1
TXN00593,CLI0076,2024-05-24,Pro,50,1
TXN00594,CLI0076,2024-06-23,Pro,50,1
TXN00595,CLI0076,2024-07-23,Pro,50,1
TXN00596,CLI0076,2024-08-22,Pro,50,1
TXN00597,CLI0076,2024-09-21,Pro,50,1
TXN00598,CLI0076,2024-10-21,Pro,50,1
TXN00599,CLI0076,2024-11-20,Pro,50,1
TXN00600,CLI0077,2024-09-13,Pro,50,0
TXN00601,CLI0077,2024-10-13,Pro,50,1
TXN00602,CLI0077,2024-11-12,Pro,50,1
TXN00603,CLI0077,2024-12-12,Pro,50,1
TXN00604,CLI0078,2024-09-07,Pro,50,0
TXN00605,CLI0078,2024-10-07,Pro,50,1
TXN00606,CLI0078,2024-11-06,Pro,50,1
TXN00607,CLI0078,2024-12-06,Pro,50,1
TXN00608,CLI0079,2023-04-29,Pro,50,0
TXN00609,CLI0079,2023-05-29,Pro,50,1
TXN00610,CLI0079,2023-06-28,Pro,50,1
TXN00611,CLI0079,2023-07-28,Pro,50,1
TXN00612,CLI0079,2023-08-27,Pro,50,1
TXN00613,CLI0079,2023-09-26,Pro,50,1
TXN00614,CLI0079,2023-10-26,Pro,50,1
TXN00615,CLI0079,2023-11-25,Pro,50,1
TXN00616,CLI0079,2023-12-25,Pro,50,1
TXN00617,CLI0079,2024-01-24,Pro,50,1
TXN00618,CLI0079,2024-02-23,Pro,50,1
TXN00619,CLI0079,2024-03-24,Pro,50,1
TXN00620,CLI0079,2024-04-23,Pro,50,1
TXN00621,CLI0079,2024-05-23,Pro,50,1
TXN00622,CLI0079,2024-06-22,Pro,50,1
TXN00623,CLI0079,2024-07-22,Pro,50,1
TXN00624,CLI0079,2024-08-21,Pro,50,1
TXN00625,CLI0079,2024-09-20,Pro,50,1
TXN00626,CLI0079,2024-10-20,Pro,50,1
TXN00627,CLI0079,2024-11-19,Pro,50,1
TXN00628,CLI0080,2024-01-26,Pro,50,0
TXN00629,CLI0080,2024-02-25,Pro,50,1
TXN00630,CLI0080,2024-03-26,Pro,50,1
TXN00631,CLI0080,2024-04-25,Pro,50,1
TXN00632,CLI0080,2024-05-25,Pro,50,1
TXN00633,CLI0080,2024-06-24,Pro,50,1
TXN00634,CLI0080,2024-07-24,Pro,50,1
TXN00635,CLI0080,2024-08-23,Pro,50,1
TXN00636,CLI0080,2024-09-22,Pro,50,1
TXN00637,CLI0080,2024-10-22,Pro,50,1
TXN00638,CLI0080,2024-11-21,Pro,50,1
TXN00639,CLI0081,2023-01-15,Basic,30,0
TXN00640,CLI0082,2024-09-05,Basic,30,0
TXN00641,CLI0083,2023-02-22,Pro,50,0
TXN00642,CLI0083,2023-03-24,Pro,50,1
TXN00643,CLI0083,2023-04-23,Pro,50,1
TXN00644,CLI0083,2023-05-23,Pro,50,1
TXN00645,CLI0083,2023-06-22,Pro,50,1
TXN00646,CLI0083,2023-07-22,Pro,50,1
TXN00647,CLI0083,2023-08-21,Pro,50,1
TXN00648,CLI0083,2023-09-20,Pro,50,1
TXN00649,CLI0083,2023-10-20,Pro,50,1
TXN00650,CLI0083,2023-11-19,Pro,50,1
TXN00651,CLI0083,2023-12-19,Pro,50,1
TXN00652,CLI0083,2024-01-18,Pro,50,1
TXN00653,CLI0083,2024-02-17,Pro,50,1
TXN00654,CLI0083,2024-03-18,Pro,50,1
TXN00655,CLI0083,2024-04-17,Pro,50,1
TXN00656,CLI0083,2024-05-17,Pro,50,1
TXN00657,CLI0083,2024-06-16,Pro,50,1
TXN00658,CLI0083,2024-07-16,Pro,50,1
TXN00659,CLI0083,2024-08-15,Pro,50,1
TXN00660,CLI0083,2024-09-14,Pro,50,1
TXN00661,CLI0083,2024-10-14,Pro,50,1
TXN00662,CLI0083,2024-11-13,Pro,50,1
TXN00663,CLI0084,2024-03-02,Pro,50,0
TXN00664,CLI0084,2024-04-01,Pro,50,1
TXN00665,CLI0084,2024-05-01,Pro,50,1
TXN00666,CLI0084,2024-05-31,Pro,50,1
TXN00667,CLI0085,2024-01-16,Pro,50,0
TXN00668,CLI0085,2024-02-15,Pro,50,1
TXN00669,CLI0085,2024-03-16,Pro,50,1
TXN00670,CLI0085,2024-04-15,Pro,50,1
TXN00671,CLI0085,2024-05-15,Pro,50,1
TXN00672,CLI0085,2024-06-14,Pro,50,1
TXN00673,CLI0085,2024-07-14,Pro,50,1
TXN00674,CLI0085,2024-08-13,Pro,50,1
TXN00675,CLI0085,2024-09-12,Pro,50,1
TXN00676,CLI0085,2024-10-12,Pro,50,1
TXN00677,CLI0085,2024-11-11,Pro,50,1
TXN00678,CLI0086,2023-02-28,Pro,50,0
TXN00679,CLI0086,2023-03-30,Pro,50,1
TXN00680,CLI0086,2023-04-29,Pro,50,1
TXN00681,CLI0086,2023-05-29,Pro,50,1
TXN00682,CLI0086,2023-06-28,Pro,50,1
TXN00683,CLI0086,2023-07-28,Pro,50,1
TXN00684,CLI0086,2023-08-27,Pro,50,1
TXN00685,CLI0086,2023-09-26,Pro,50,1
TXN00686,CLI0086,2023-10-26,Pro,50,1
TXN00687,CLI0086,2023-11-25,Pro,50,1
TXN00688,CLI0086,2023-12-25,Pro,50,1
TXN00689,CLI0086,2024-01-24,Pro,50,1
TXN00690,CLI0086,2024-02-23,Pro,50,1
TXN00691,CLI0086,2024-03-24,Pro,50,1
TXN00692,CLI0086,2024-04-23,Pro,50,1
TXN00693,CLI0086,2024-05-23,Pro,50,1
TXN00694,CLI0086,2024-06-22,Pro,50,1
TXN00695,CLI0086,2024-07-22,Pro,50,1
TXN00696,CLI0086,2024-08-21,Pro,50,1
TXN00697,CLI0086,2024-09-20,Pro,50,1
TXN00698,CLI0086,2024-10-20,Pro,50,1
TXN00699,CLI0086,2024-11-19,Pro,50,1
TXN00700,CLI0087,2024-07-10,Pro,50,0
TXN00701,CLI0087,2024-08-09,Pro,50,1
TXN00702,CLI0087,2024-09-08,Pro,50,1
TXN00703,CLI0087,2024-10-08,Pro,50,1
TXN00704,CLI0087,2024-11-07,Pro,50,1
TXN00705,CLI0088,2023-06-12,Pro,50,0
TXN00706,CLI0088,2023-07-12,Pro,50,1
TXN00707,CLI0088,2023-08-11,Pro,50,1
TXN00708,CLI0088,2023-09-10,Pro,50,1
TXN00709,CLI0088,2023-10-10,Pro,50,1
TXN00710,CLI0088,2023-11-09,Pro,50,1
TXN00711,CLI0088,2023-12-09,Pro,50,1
TXN00712,CLI0088,2024-01-08,Pro,50,1
TXN00713,CLI0088,2024-02-07,Pro,50,1
TXN00714,CLI0088,2024-03-08,Pro,50,1
TXN00715,CLI0088,2024-04-07,Pro,50,1
TXN00716,CLI0088,2024-05-07,Pro,50,1
TXN00717,CLI0088,2024-06-06,Pro,50,1
TXN00718,CLI0088,2024-07-06,Pro,50,1
TXN00719,CLI0088,2024-08-05,Pro,50,1
TXN00720,CLI0088,2024-09-04,Pro,50,1
TXN00721,CLI0088,2024-10-04,Pro,50,1
TXN00722,CLI0088,2024-11-03,Pro,50,1
TXN00723,CLI0089,2024-07-25,Pro,50,0
TXN00724,CLI0089,2024-08-24,Pro,50,1
TXN00725,CLI0089,2024-09-23,Pro,50,1
TXN00726,CLI0089,2024-10-23,Pro,50,1
TXN00727,CLI0089,2024-11-22,Pro,50,1
TXN00728,CLI0090,2023-09-29,Pro,50,0
TXN00729,CLI0090,2023-10-29,Pro,50,1
TXN00730,CLI0090,2023-11-28,Pro,50,1
TXN00731,CLI0091,2023-09-02,Pro,50,0
TXN00732,CLI0091,2023-10-02,Pro,50,1
TXN00733,CLI0092,2023-07-11,Pro,50,0
TXN00734,CLI0092,2023-08-10,Pro,50,1
TXN00735,CLI0092,2023-09-09,Pro,50,1
TXN00736,CLI0092,2023-10-09,Pro,50,1
TXN00737,CLI0092,2023-11-08,Pro,50,1
TXN00738,CLI0093,2024-08-14,Basic,30,0
TXN00739,CLI0094,2024-08-30,Pro,50,0
TXN00740,CLI0095,2023-07-21,Basic,30,0
TXN00741,CLI0096,2023-05-13,Pro,50,0
TXN00742,CLI0096,2023-06-12,Pro,50,1
TXN00743,CLI0096,2023-07-12,Pro,50,1
TXN00744,CLI0096,2023-08-11,Pro,50,1
TXN00745,CLI0096,2023-09-10,Pro,50,1
TXN00746,CLI0096,2023-10-10,Pro,50,1
TXN00747,CLI0096,2023-11-09,Pro,50,1
TXN00748,CLI0096,2023-12-09,Pro,50,1
TXN00749,CLI0096,2024-01-08,Pro,50,1
TXN00750,CLI0096,2024-02-07,Pro,50,1
TXN00751,CLI0096,2024-03-08,Pro,50,1
TXN00752,CLI0096,2024-04-07,Pro,50,1
TXN00753,CLI0096,2024-05-07,Pro,50,1
TXN00754,CLI0096,2024-06-06,Pro,50,1
TXN00755,CLI0096,2024-07-06,Pro,50,1
TXN00756,CLI0096,2024-08-05,Pro,50,1
TXN00757,CLI0096,2024-09-04,Pro,50,1
TXN00758,CLI0096,2024-10-04,Pro,50,1
TXN00759,CLI0096,2024-11-03,Pro,50,1
TXN00760,CLI0097,2023-11-06,Basic,30,0
TXN00761,CLI0098,2023-02-15,Pro,50,0
TXN00762,CLI0098,2023-03-17,Pro,50,1
TXN00763,CLI0098,2023-04-16,Pro,50,1
TXN00764,CLI0098,2023-05-16,Pro,50,1
TXN00765,CLI0098,2023-06-15,Pro,50,1
TXN00766,CLI0098,2023-07-15,Pro,50,1
TXN00767,CLI0098,2023-08-14,Pro,50,1
TXN00768,CLI0098,2023-09-13,Pro,50,1
TXN00769,CLI0098,2023-10-13,Pro,50,1
TXN00770,CLI0098,2023-11-12,Pro,50,1
TXN00771,CLI0098,2023-12-12,Pro,50,1
TXN00772,CLI0098,2024-01-11,Pro,50,1
TXN00773,CLI0098,2024-02-10,Pro,50,1
TXN00774,CLI0098,2024-03-11,Pro,50,1
TXN00775,CLI0098,2024-04-10,Pro,50,1
TXN00776,CLI0098,2024-05-10,Pro,50,1
TXN00777,CLI0098,2024-06-09,Pro,50,1
TXN00778,CLI0098,2024-07-09,Pro,50,1
TXN00779,CLI0098,2024-08-08,Pro,50,1
TXN00780,CLI0098,2024-09-07,Pro,50,1
TXN00781,CLI0098,2024-10-07,Pro,50,1
TXN00782,CLI0098,2024-11-06,Pro,50,1
TXN00783,CLI0099,2024-06-17,Basic,30,0
TXN00784,CLI0100,2024-05-10,Basic,30,0
TXN00785,CLI0101,2023-10-04,Pro,50,0
TXN00786,CLI0101,2023-11-03,Pro,50,1
TXN00787,CLI0101,2023-12-03,Pro,50,1
TXN00788,CLI0101,2024-01-02,Pro,50,1
TXN00789,CLI0101,2024-02-01,Pro,50,1
TXN00790,CLI0101,2024-03-02,Pro,50,1
TXN00791,CLI0101,2024-04-01,Pro,50,1
TXN00792,CLI0101,2024-05-01,Pro,50,1
TXN00793,CLI0101,2024-05-31,Pro,50,1
TXN00794,CLI0101,2024-06-30,Pro,50,1
TXN00795,CLI0101,2024-07-30,Pro,50,1
TXN00796,CLI0101,2024-08-29,Pro,50,1
TXN00797,CLI0101,2024-09-28,Pro,50,1
TXN00798,CLI0101,2024-10-28,Pro,50,1
TXN00799,CLI0101,2024-11-27,Pro,50,1
TXN00800,CLI0102,2023-01-15,Pro,50,0
TXN00801,CLI0102,2023-02-14,Pro,50,1
TXN00802,CLI0102,2023-03-16,Pro,50,1
TXN00803,CLI0102,2023-04-15,Pro,50,1
TXN00804,CLI0102,2023-05-15,Pro,50,1
TXN00805,CLI0102,2023-06-14,Pro,50,1
TXN00806,CLI0102,2023-07-14,Pro,50,1
TXN00807,CLI0102,2023-08-13,Pro,50,1
TXN00808,CLI0102,2023-09-12,Pro,50,1
TXN00809,CLI0102,2023-10-12,Pro,50,1
TXN00810,CLI0102,2023-11-11,Pro,50,1
TXN00811,CLI0102,2023-12-11,Pro,50,1
TXN00812,CLI0102,2024-01-10,Pro,50,1
TXN00813,CLI0102,2024-02-09,Pro,50,1
TXN00814,CLI0102,2024-03-10,Pro,50,1
TXN00815,CLI0102,2024-04-09,Pro,50,1
TXN00816,CLI0102,2024-05-09,Pro,50,1
TXN00817,CLI0102,2024-06-08,Pro,50,1
TXN00818,CLI0102,2024-07-08,Pro,50,1
TXN00819,CLI0102,2024-08-07,Pro,50,1
TXN00820,CLI0102,2024-09-06,Pro,50,1
TXN00821,CLI0102,2024-10-06,Pro,50,1
TXN00822,CLI0102,2024-11-05,Pro,50,1
TXN00823,CLI0103,2023-01-09,Pro,50,0
TXN00824,CLI0103,2023-02-08,Pro,50,1
TXN00825,CLI0103,2023-03-10,Pro,50,1
TXN00826,CLI0103,2023-04-09,Pro,50,1
TXN00827,CLI0103,2023-05-09,Pro,50,1
TXN00828,CLI0103,2023-06-08,Pro,50,1
TXN00829,CLI0103,2023-07-08,Pro,50,1
TXN00830,CLI0103,2023-08-07,Pro,50,1
TXN00831,CLI0103,2023-09-06,Pro,50,1
TXN00832,CLI0103,2023-10-06,Pro,50,1
TXN00833,CLI0103,2023-11-05,Pro,50,1
TXN00834,CLI0103,2023-12-05,Pro,50,1
TXN00835,CLI0103,2024-01-04,Pro,50,1
TXN00836,CLI0103,2024-02-03,Pro,50,1
TXN00837,CLI0103,2024-03-04,Pro,50,1
TXN00838,CLI0103,2024-04-03,Pro,50,1
TXN00839,CLI0103,2024-05-03,Pro,50,1
TXN00840,CLI0103,2024-06-02,Pro,50,1
TXN00841,CLI0103,2024-07-02,Pro,50,1
TXN00842,CLI0103,2024-08-01,Pro,50,1
TXN00843,CLI0103,2024-08-31,Pro,50,1
TXN00844,CLI0103,2024-09-30,Pro,50,1
TXN00845,CLI0103,2024-10-30,Pro,50,1
TXN00846,CLI0103,2024-11-29,Pro,50,1
TXN00847,CLI0104,2024-03-23,Basic,30,0
TXN00848,CLI0105,2024-06-29,Basic,30,0
TXN00849,CLI0106,2023-05-22,Pro,50,0
TXN00850,CLI0106,2023-06-21,Pro,50,1
TXN00851,CLI0106,2023-07-21,Pro,50,1
TXN00852,CLI0106,2023-08-20,Pro,50,1
TXN00853,CLI0106,2023-09-19,Pro,50,1
TXN00854,CLI0106,2023-10-19,Pro,50,1
TXN00855,CLI0106,2023-11-18,Pro,50,1
TXN00856,CLI0106,2023-12-18,Pro,50,1
TXN00857,CLI0106,2024-01-17,Pro,50,1
TXN00858,CLI0106,2024-02-16,Pro,50,1
TXN00859,CLI0106,2024-03-17,Pro,50,1
TXN00860,CLI0106,2024-04-16,Pro,50,1
TXN00861,CLI0106,2024-05-16,Pro,50,1
TXN00862,CLI0106,2024-06-15,Pro,50,1
TXN00863,CLI0106,2024-07-15,Pro,50,1
TXN00864,CLI0106,2024-08-14,Pro,50,1
TXN00865,CLI0106,2024-09-13,Pro,50,1
TXN00866,CLI0106,2024-10-13,Pro,50,1
TXN00867,CLI0106,2024-11-12,Pro,50,1
TXN00868,CLI0107,2024-04-20,Basic,30,0
TXN00869,CLI0108,2024-08-05,Pro,50,0
TXN00870,CLI0108,2024-09-04,Pro,50,1
TXN00871,CLI0108,2024-10-04,Pro,50,1
TXN00872,CLI0108,2024-11-03,Pro,50,1
TXN00873,CLI0108,2024-12-03,Pro,50,1
TXN00874,CLI0109,2023-11-13,Pro,50,0
TXN00875,CLI0109,2023-12-13,Pro,50,1
TXN00876,CLI0109,2024-01-12,Pro,50,1
TXN00877,CLI0109,2024-02-11,Pro,50,1
TXN00878,CLI0109,2024-03-12,Pro,50,1
TXN00879,CLI0109,2024-04-11,Pro,50,1
TXN00880,CLI0109,2024-05-11,Pro,50,1
TXN00881,CLI0109,2024-06-10,Pro,50,1
TXN00882,CLI0109,2024-07-10,Pro,50,1
TXN00883,CLI0109,2024-08-09,Pro,50,1
TXN00884,CLI0109,2024-09-08,Pro,50,1
TXN00885,CLI0109,2024-10-08,Pro,50,1
TXN00886,CLI0109,2024-11-07,Pro,50,1
TXN00887,CLI0110,2024-05-13,Basic,30,0
TXN00888,CLI0111,2023-06-17,Pro,50,0
TXN00889,CLI0111,2023-07-17,Pro,50,1
TXN00890,CLI0111,2023-08-16,Pro,50,1
TXN00891,CLI0111,2023-09-15,Pro,50,1
TXN00892,CLI0111,2023-10-15,Pro,50,1
TXN00893,CLI0111,2023-11-14,Pro,50,1
TXN00894,CLI0111,2023-12-14,Pro,50,1
TXN00895,CLI0111,2024-01-13,Pro,50,1
TXN00896,CLI0111,2024-02-12,Pro,50,1
TXN00897,CLI0111,2024-03-13,Pro,50,1
TXN00898,CLI0111,2024-04-12,Pro,50,1
TXN00899,CLI0111,2024-05-12,Pro,50,1
TXN00900,CLI0111,2024-06-11,Pro,50,1
TXN00901,CLI0111,2024-07-11,Pro,50,1
TXN00902,CLI0111,2024-08-10,Pro,50,1
TXN00903,CLI0111,2024-09-09,Pro,50,1
TXN00904,CLI0111,2024-10-09,Pro,50,1
TXN00905,CLI0111,2024-11-08,Pro,50,1
TXN00906,CLI0112,2024-01-10,Pro,50,0
TXN00907,CLI0112,2024-02-09,Pro,50,1
TXN00908,CLI0112,2024-03-10,Pro,50,1
TXN00909,CLI0112,2024-04-09,Pro,50,1
TXN00910,CLI0112,2024-05-09,Pro,50,1
TXN00911,CLI0112,2024-06-08,Pro,50,1
TXN00912,CLI0112,2024-07-08,Pro,50,1
TXN00913,CLI0112,2024-08-07,Pro,50,1
TXN00914,CLI0112,2024-09-06,Pro,50,1
TXN00915,CLI0112,2024-10-06,Pro,50,1
TXN00916,CLI0112,2024-11-05,Pro,50,1
TXN00917,CLI0113,2024-01-07,Basic,30,0
TXN00918,CLI0114,2024-05-14,Basic,30,0
TXN00919,CLI0115,2024-08-18,Pro,50,0
TXN00920,CLI0115,2024-09-17,Pro,50,1
TXN00921,CLI0115,2024-10-17,Pro,50,1
TXN00922,CLI0115,2024-11-16,Pro,50,1
TXN00923,CLI0116,2023-01-22,Pro,50,0
TXN00924,CLI0116,2023-02-21,Pro,50,1
TXN00925,CLI0116,2023-03-23,Pro,50,1
TXN00926,CLI0116,2023-04-22,Pro,50,1
TXN00927,CLI0116,2023-05-22,Pro,50,1
TXN00928,CLI0116,2023-06-21,Pro,50,1
TXN00929,CLI0116,2023-07-21,Pro,50,1
TXN00930,CLI0116,2023-08-20,Pro,50,1
TXN00931,CLI0116,2023-09-19,Pro,50,1
TXN00932,CLI0116,2023-10-19,Pro,50,1
TXN00933,CLI0116,2023-11-18,Pro,50,1
TXN00934,CLI0116,2023-12-18,Pro,50,1
TXN00935,CLI0116,2024-01-17,Pro,50,1
TXN00936,CLI0116,2024-02-16,Pro,50,1
TXN00937,CLI0116,2024-03-17,Pro,50,1
TXN00938,CLI0116,2024-04-16,Pro,50,1
TXN00939,CLI0116,2024-05-16,Pro,50,1
TXN00940,CLI0116,2024-06-15,Pro,50,1
TXN00941,CLI0116,2024-07-15,Pro,50,1
TXN00942,CLI0116,2024-08-14,Pro,50,1
TXN00943,CLI0116,2024-09-13,Pro,50,1
TXN00944,CLI0116,2024-10-13,Pro,50,1
TXN00945,CLI0116,2024-11-12,Pro,50,1
TXN00946,CLI0117,2024-07-04,Basic,30,0
TXN00947,CLI0118,2023-07-14,Pro,50,0
TXN00948,CLI0118,2023-08-13,Pro,50,1
TXN00949,CLI0118,2023-09-12,Pro,50,1
TXN00950,CLI0118,2023-10-12,Pro,50,1
TXN00951,CLI0118,2023-11-11,Pro,50,1
TXN00952,CLI0118,2023-12-11,Pro,50,1
TXN00953,CLI0118,2024-01-10,Pro,50,1
TXN00954,CLI0118,2024-02-09,Pro,50,1
TXN00955,CLI0118,2024-03-10,Pro,50,1
TXN00956,CLI0118,2024-04-09,Pro,50,1
TXN00957,CLI0118,2024-05-09,Pro,50,1
TXN00958,CLI0118,2024-06-08,Pro,50,1
TXN00959,CLI0118,2024-07-08,Pro,50,1
TXN00960,CLI0118,2024-08-07,Pro,50,1
TXN00961,CLI0118,2024-09-06,Pro,50,1
TXN00962,CLI0118,2024-10-06,Pro,50,1
TXN00963,CLI0118,2024-11-05,Pro,50,1
TXN00964,CLI0119,2024-07-18,Basic,30,0
TXN00965,CLI0120,2023-10-15,Basic,30,0
TXN00966,CLI0121,2023-05-07,Pro,50,0
TXN00967,CLI0121,2023-06-06,Pro,50,1
TXN00968,CLI0121,2023-07-06,Pro,50,1
TXN00969,CLI0121,2023-08-05,Pro,50,1
TXN00970,CLI0121,2023-09-04,Pro,50,1
TXN00971,CLI0121,2023-10-04,Pro,50,1
TXN00972,CLI0121,2023-11-03,Pro,50,1
TXN00973,CLI0121,2023-12-03,Pro,50,1
TXN00974,CLI0121,2024-01-02,Pro,50,1
TXN00975,CLI0121,2024-02-01,Pro,50,1
TXN00976,CLI0121,2024-03-02,Pro,50,1
TXN00977,CLI0121,2024-04-01,Pro,50,1
TXN00978,CLI0121,2024-05-01,Pro,50,1
TXN00979,CLI0121,2024-05-31,Pro,50,1
TXN00980,CLI0121,2024-06-30,Pro,50,1
TXN00981,CLI0121,2024-07-30,Pro,50,1
TXN00982,CLI0121,2024-08-29,Pro,50,1
TXN00983,CLI0121,2024-09-28,Pro,50,1
TXN00984,CLI0121,2024-10-28,Pro,50,1
TXN00985,CLI0121,2024-11-27,Pro,50,1
TXN00986,CLI0122,2024-08-31,Pro,50,0
TXN00987,CLI0122,2024-09-30,Pro,50,1
TXN00988,CLI0122,2024-10-30,Pro,50,1
TXN00989,CLI0122,2024-11-29,Pro,50,1
TXN00990,CLI0123,2024-01-04,Pro,50,0
TXN00991,CLI0123,2024-02-03,Pro,50,1
TXN00992,CLI0123,2024-03-04,Pro,50,1
TXN00993,CLI0123,2024-04-03,Pro,50,1
TXN00994,CLI0123,2024-05-03,Pro,50,1
TXN00995,CLI0123,2024-06-02,Pro,50,1
TXN00996,CLI0123,2024-07-02,Pro,50,1
TXN00997,CLI0123,2024-08-01,Pro,50,1
TXN00998,CLI0123,2024-08-31,Pro,50,1
TXN00999,CLI0123,2024-09-30,Pro,50,1
TXN01000,CLI0123,2024-10-30,Pro,50,1
TXN01001,CLI0123,2024-11-29,Pro,50,1
TXN01002,CLI0124,2023-01-12,Basic,30,0
TXN01003,CLI0125,2024-04-07,Pro,50,0
TXN01004,CLI0125,2024-05-07,Pro,50,1
TXN01005,CLI0125,2024-06-06,Pro,50,1
TXN01006,CLI0125,2024-07-06,Pro,50,1
TXN01007,CLI0125,2024-08-05,Pro,50,1
TXN01008,CLI0125,2024-09-04,Pro,50,1
TXN01009,CLI0125,2024-10-04,Pro,50,1
TXN01010,CLI0125,2024-11-03,Pro,50,1
TXN01011,CLI0126,2024-05-01,Pro,50,0
TXN01012,CLI0126,2024-05-31,Pro,50,1
TXN01013,CLI0126,2024-06-30,Pro,50,1
TXN01014,CLI0126,2024-07-30,Pro,50,1
TXN01015,CLI0126,2024-08-29,Pro,50,1
TXN01016,CLI0126,2024-09-28,Pro,50,1
TXN01017,CLI0126,2024-10-28,Pro,50,1
TXN01018,CLI0126,2024-11-27,Pro,50,1
TXN01019,CLI0127,2023-08-22,Basic,30,0
TXN01020,CLI0128,2023-09-16,Pro,50,0
TXN01021,CLI0128,2023-10-16,Pro,50,1
TXN01022,CLI0128,2023-11-15,Pro,50,1
TXN01023,CLI0129,2023-05-11,Basic,30,0
TXN01024,CLI0130,2024-09-12,Pro,50,0
TXN01025,CLI0130,2024-10-12,Pro,50,1
TXN01026,CLI0130,2024-11-11,Pro,50,1
TXN01027,CLI0130,2024-12-11,Pro,50,1
TXN01028,CLI0131,2023-11-19,Basic,30,0
TXN01029,CLI0132,2023-06-01,Basic,30,0
TXN01030,CLI0133,2024-07-05,Pro,50,0
TXN01031,CLI0133,2024-08-04,Pro,50,1
TXN01032,CLI0133,2024-09-03,Pro,50,1
TXN01033,CLI0133,2024-10-03,Pro,50,1
