customer_id;date;workouts_completed;videos_sent;messages_sent
CLI0106;2023-11-06;3;4;5
CLI0106;2023-11-13;3;3;8
CLI0106;2023-11-20;9;1;4
CLI0106;2023-11-27;9;5;7
CLI0106;2023-12-04;10;4;8
CLI0106;2023-12-11;4;1;3
CLI0106;2023-12-18;7;5;8
CLI0106;2023-12-25;4;2;4
CLI0106;2024-01-01;9;3;3
CLI0106;2024-01-08;6;4;3
CLI0106;2024-01-15;7;1;4
CLI0106;2024-01-22;4;4;7
CLI0106;2024-01-29;10;2;8
CLI0106;2024-02-05;7;3;4
CLI0106;2024-02-12;10;3;8
CLI0106;2024-02-19;10;3;6
CLI0106;2024-02-26;7;5;2
CLI0106;2024-03-04;5;2;6
CLI0106;2024-03-11;7;1;3
CLI0106;2024-03-18;8;5;4
CLI0106;2024-03-25;7;3;7
CLI0106;2024-04-01;5;5;7
CLI0106;2024-04-08;7;4;7
CLI0106;2024-04-15;10;3;3
CLI0106;2024-04-22;5;2;6
CLI0106;2024-04-29;7;4;4
CLI0106;2024-05-06;6;1;8
CLI0106;2024-05-13;6;5;4
CLI0106;2024-05-20;5;5;2
CLI0106;2024-05-27;7;3;7
CLI0106;2024-06-03;11;5;5
CLI0106;2024-06-10;10;5;3
CLI0106;2024-06-17;8;2;6
CLI0106;2024-06-24;11;3;6
CLI0106;2024-07-01;8;4;8
CLI0106;2024-07-08;10;2;8
CLI0106;2024-07-15;11;4;3
CLI0106;2024-07-22;10;4;2
CLI0106;2024-07-29;4;3;3
CLI0106;2024-08-05;7;2;3
CLI0106;2024-08-12;5;3;6
CLI0106;2024-08-19;4;2;4
CLI0106;2024-08-26;10;4;6
CLI0106;2024-09-02;3;5;3
CLI0106;2024-09-09;6;3;7
CLI0106;2024-09-16;3;4;7
CLI0106;2024-09-23;4;3;6
CLI0106;2024-09-30;4;3;6
CLI0106;2024-10-07;11;5;8
CLI0106;2024-10-14;4;1;5
CLI0106;2024-10-21;12;5;3
CLI0106;2024-10-28;6;3;8
CLI0106;2024-11-04;5;2;3
CLI0106;2024-11-11;10;2;2
CLI0106;2024-11-18;12;3;6
CLI0106;2024-11-25;7;1;7
CLI0106;2024-12-02;6;1;3
CLI0106;2024-12-09;11;3;2
CLI0106;2024-12-16;6;2;3
CLI0106;2024-12-23;12;5;5
CLI0107;2024-04-20;4;2;5
CLI0107;2024-04-27;1;1;0
CLI0107;2024-05-04;3;0;0
CLI0107;2024-05-11;3;1;0
CLI0107;2024-05-18;3;1;1
CLI0108;2024-08-05;6;5;8
CLI0108;2024-08-12;12;4;2
CLI0108;2024-08-19;7;4;6
CLI0108;2024-08-26;7;4;7
CLI0108;2024-09-02;5;3;6
CLI0108;2024-09-09;3;1;1
CLI0108;2024-09-16;2;0;2
CLI0108;2024-09-23;3;0;1
CLI0108;2024-09-30;2;1;1
CLI0109;2023-11-13;10;1;4
CLI0109;2023-11-20;11;4;5
CLI0109;2023-11-27;5;2;2
CLI0109;2023-12-04;9;3;2
CLI0109;2023-12-11;10;3;7
CLI0109;2023-12-18;11;2;3
CLI0109;2023-12-25;4;2;3
CLI0109;2024-01-01;7;5;4
CLI0109;2024-01-08;8;5;5
CLI0109;2024-01-15;4;3;6
CLI0109;2024-01-22;6;5;7
CLI0109;2024-01-29;5;3;3
CLI0109;2024-02-05;6;4;8
CLI0109;2024-02-12;5;2;6
CLI0109;2024-02-19;5;3;6
CLI0109;2024-02-26;10;5;8
CLI0109;2024-03-04;9;3;3
CLI0109;2024-03-11;7;4;8
CLI0109;2024-03-18;7;3;3
CLI0109;2024-03-25;7;3;7
CLI0109;2024-04-01;8;3;5
CLI0109;2024-04-08;7;4;6
CLI0109;2024-04-15;9;4;2
CLI0109;2024-04-22;9;1;5
CLI0109;2024-04-29;8;2;5
CLI0109;2024-05-06;7;1;8
CLI0109;2024-05-13;6;2;7
CLI0109;2024-05-20;7;3;8
CLI0109;2024-05-27;8;1;4
CLI0109;2024-06-03;9;4;4
CLI0109;2024-06-10;11;5;7
CLI0109;2024-06-17;6;2;6
CLI0109;2024-06-24;11;4;8
CLI0109;2024-07-01;7;1;2
CLI0109;2024-07-08;6;2;4
CLI0109;2024-07-15;10;5;5
CLI0109;2024-07-22;3;4;7
CLI0109;2024-07-29;10;2;4
CLI0109;2024-08-05;12;5;5
CLI0109;2024-08-12;3;1;2
CLI0109;2024-08-19;8;3;6
CLI0109;2024-08-26;8;4;4
CLI0109;2024-09-02;4;4;3
CLI0109;2024-09-09;4;3;8
CLI0109;2024-09-16;9;2;8
CLI0109;2024-09-23;5;5;4
CLI0109;2024-09-30;12;2;6
CLI0109;2024-10-07;4;4;3
CLI0109;2024-10-14;8;5;6
CLI0109;2024-10-21;7;5;6
CLI0109;2024-10-28;7;1;3
CLI0109;2024-11-04;4;3;8
CLI0109;2024-11-11;8;4;7
CLI0109;2024-11-18;6;2;4
CLI0109;2024-11-25;10;2;5
CLI0109;2024-12-02;8;3;3
CLI0109;2024-12-09;7;3;6
CLI0109;2024-12-16;3;2;2
CLI0109;2024-12-23;9;4;5
CLI0110;2024-05-13;8;1;6
CLI0110;2024-05-20;9;1;6
CLI0110;2024-05-27;8;5;5
CLI0110;2024-06-03;7;5;4
CLI0110;2024-06-10;4;1;6
CLI0110;2024-06-17;4;5;8
CLI0110;2024-06-24;4;5;3
CLI0110;2024-07-01;11;1;6
CLI0110;2024-07-08;10;5;7
CLI0110;2024-07-15;6;1;8
CLI0110;2024-07-22;9;3;5
CLI0110;2024-07-29;10;2;7
CLI0110;2024-08-05;8;1;3
CLI0110;2024-08-12;12;3;5
CLI0110;2024-08-19;11;4;2
CLI0110;2024-08-26;9;5;4
CLI0110;2024-09-02;3;5;8
CLI0110;2024-09-09;9;1;2
CLI0110;2024-09-16;6;3;5
CLI0110;2024-09-23;5;3;8
CLI0110;2024-09-30;6;5;7
CLI0110;2024-10-07;8;5;5
CLI0110;2024-10-14;6;5;4
CLI0110;2024-10-21;12;2;3
CLI0110;2024-10-28;5;2;4
CLI0110;2024-11-04;5;1;2
CLI0110;2024-11-11;11;5;8
CLI0110;2024-11-18;3;2;6
CLI0110;2024-11-25;8;1;4
CLI0110;2024-12-02;8;2;7
CLI0110;2024-12-09;6;2;4
CLI0111;2023-06-17;8;1;3
CLI0111;2023-06-24;10;1;8
CLI0111;2023-07-01;9;1;5
CLI0111;2023-07-08;6;4;2
CLI0111;2023-07-15;10;4;5
CLI0111;2023-07-22;6;2;8
CLI0111;2023-07-29;9;5;8
CLI0111;2023-08-05;4;1;3
CLI0111;2023-08-12;11;5;7
CLI0111;2023-08-19;11;1;3
CLI0111;2023-08-26;6;1;5
CLI0111;2023-09-02;12;3;7
CLI0111;2023-09-09;8;4;3
CLI0111;2023-09-16;6;1;8
CLI0111;2023-09-23;11;3;5
CLI0111;2023-09-30;7;5;2
CLI0111;2023-10-07;10;1;2
CLI0111;2023-10-14;9;4;5
CLI0111;2023-10-21;4;3;4
CLI0111;2023-10-28;7;1;5
CLI0111;2023-11-04;7;2;7
CLI0111;2023-11-11;4;4;5
CLI0111;2023-11-18;3;3;7
CLI0111;2023-11-25;8;1;3
CLI0111;2023-12-02;6;2;6
CLI0111;2023-12-09;3;2;6
CLI0111;2023-12-16;5;2;7
CLI0111;2023-12-23;10;1;2
CLI0111;2023-12-30;12;2;8
CLI0111;2024-01-06;7;3;6
CLI0111;2024-01-13;9;2;5
CLI0111;2024-01-20;5;2;6
CLI0111;2024-01-27;5;2;4
CLI0111;2024-02-03;4;2;2
CLI0111;2024-02-10;10;2;4
CLI0111;2024-02-17;9;3;8
CLI0111;2024-02-24;7;5;4
CLI0111;2024-03-02;3;1;4
CLI0111;2024-03-09;3;4;2
CLI0111;2024-03-16;5;4;2
CLI0111;2024-03-23;11;4;8
CLI0111;2024-03-30;12;5;3
CLI0111;2024-04-06;5;1;2
CLI0111;2024-04-13;8;2;2
CLI0111;2024-04-20;9;1;2
CLI0111;2024-04-27;10;4;5
CLI0111;2024-05-04;11;4;3
CLI0111;2024-05-11;12;1;4
CLI0111;2024-05-18;10;4;4
CLI0111;2024-05-25;5;3;7
CLI0111;2024-06-01;11;3;6
CLI0111;2024-06-08;4;4;5
CLI0111;2024-06-15;12;2;3
CLI0111;2024-06-22;6;5;3
CLI0111;2024-06-29;5;2;7
CLI0111;2024-07-06;4;1;7
CLI0111;2024-07-13;9;3;6
CLI0111;2024-07-20;4;2;3
CLI0111;2024-07-27;7;2;7
CLI0111;2024-08-03;7;3;7
CLI0111;2024-08-10;10;5;6
CLI0111;2024-08-17;11;5;4
CLI0111;2024-08-24;5;3;5
CLI0111;2024-08-31;8;2;6
CLI0111;2024-09-07;3;4;7
CLI0111;2024-09-14;3;2;3
CLI0111;2024-09-21;3;2;7
CLI0111;2024-09-28;3;2;3
CLI0111;2024-10-05;9;3;2
CLI0111;2024-10-12;12;4;5
CLI0111;2024-10-19;8;2;7
CLI0111;2024-10-26;12;4;5
CLI0111;2024-11-02;6;4;6
CLI0111;2024-11-09;7;5;5
CLI0111;2024-11-16;4;3;7
CLI0111;2024-11-23;11;3;4
CLI0111;2024-11-30;5;3;4
CLI0111;2024-12-07;10;5;5
CLI0111;2024-12-14;4;3;8
CLI0111;2024-12-21;11;3;2
CLI0112;2024-01-10;5;1;3
CLI0112;2024-01-17;10;1;2
CLI0112;2024-01-24;11;3;3
CLI0112;2024-01-31;8;3;5
CLI0112;2024-02-07;9;5;2
CLI0112;2024-02-14;11;2;5
CLI0112;2024-02-21;11;2;3
CLI0112;2024-02-28;6;1;3
CLI0112;2024-03-06;8;5;6
CLI0112;2024-03-13;5;5;8
CLI0112;2024-03-20;11;5;2
CLI0112;2024-03-27;11;3;6
CLI0112;2024-04-03;6;5;3
CLI0112;2024-04-10;8;2;2
CLI0112;2024-04-17;5;5;3
CLI0112;2024-04-24;5;5;6
CLI0112;2024-05-01;9;2;4
CLI0112;2024-05-08;3;4;4
CLI0112;2024-05-15;9;5;5
CLI0112;2024-05-22;10;4;4
CLI0112;2024-05-29;5;3;2
CLI0112;2024-06-05;4;3;7
CLI0112;2024-06-12;11;3;3
CLI0112;2024-06-19;12;5;2
CLI0112;2024-06-26;3;4;3
CLI0112;2024-07-03;5;4;8
CLI0112;2024-07-10;5;2;5
CLI0112;2024-07-17;5;4;5
CLI0112;2024-07-24;12;2;3
CLI0112;2024-07-31;8;1;3
CLI0112;2024-08-07;7;2;5
CLI0112;2024-08-14;4;5;7
CLI0112;2024-08-21;5;2;5
CLI0112;2024-08-28;5;3;8
CLI0112;2024-09-04;8;1;7
CLI0112;2024-09-11;4;5;4
CLI0112;2024-09-18;11;1;8
CLI0112;2024-09-25;12;4;3
CLI0112;2024-10-02;10;3;8
CLI0112;2024-10-09;4;5;7
CLI0112;2024-10-16;12;4;3
CLI0112;2024-10-23;4;3;4
CLI0112;2024-10-30;3;4;8
CLI0112;2024-11-06;7;1;7
CLI0112;2024-11-13;10;4;6
CLI0112;2024-11-20;5;4;8
CLI0112;2024-11-27;7;2;6
CLI0112;2024-12-04;4;1;7
CLI0112;2024-12-11;12;5;8
CLI0113;2024-01-07;9;4;2
CLI0113;2024-01-14;4;3;8
CLI0113;2024-01-21;7;3;7
CLI0113;2024-01-28;11;3;5
CLI0113;2024-02-04;7;3;2
CLI0113;2024-02-11;0;0;2
CLI0113;2024-02-18;3;0;1
CLI0113;2024-02-25;3;0;1
CLI0113;2024-03-03;2;0;0
CLI0114;2024-05-14;11;4;2
CLI0114;2024-05-21;12;1;6
CLI0114;2024-05-28;4;5;2
CLI0114;2024-06-04;4;2;4
CLI0114;2024-06-11;12;5;5
CLI0114;2024-06-18;9;1;4
CLI0114;2024-06-25;10;4;6
CLI0114;2024-07-02;11;1;5
CLI0114;2024-07-09;9;1;3
CLI0114;2024-07-16;12;2;2
CLI0114;2024-07-23;8;1;4
CLI0114;2024-07-30;9;1;7
CLI0114;2024-08-06;10;3;4
CLI0114;2024-08-13;8;3;3
CLI0114;2024-08-20;7;4;8
CLI0114;2024-08-27;3;3;5
CLI0114;2024-09-03;7;2;3
CLI0114;2024-09-10;11;5;7
CLI0114;2024-09-17;8;4;8
CLI0114;2024-09-24;8;2;8
CLI0114;2024-10-01;10;1;4
CLI0114;2024-10-08;8;5;6
CLI0114;2024-10-15;6;3;8
CLI0114;2024-10-22;7;1;7
CLI0114;2024-10-29;4;4;4
CLI0114;2024-11-05;12;4;7
CLI0114;2024-11-12;5;4;3
CLI0114;2024-11-19;7;4;4
CLI0114;2024-11-26;8;4;4
CLI0114;2024-12-03;5;2;4
CLI0114;2024-12-10;3;1;3
CLI0115;2024-08-18;11;3;8
CLI0115;2024-08-25;11;5;3
CLI0115;2024-09-01;9;5;7
CLI0115;2024-09-08;4;2;2
CLI0115;2024-09-15;4;5;7
CLI0115;2024-09-22;9;3;3
CLI0115;2024-09-29;8;5;4
CLI0115;2024-10-06;9;2;5
CLI0115;2024-10-13;4;3;6
CLI0115;2024-10-20;12;1;4
CLI0115;2024-10-27;6;4;8
CLI0115;2024-11-03;3;2;6
CLI0115;2024-11-10;5;3;2
CLI0115;2024-11-17;10;2;8
CLI0115;2024-11-24;6;2;3
CLI0115;2024-12-01;10;2;3
CLI0115;2024-12-08;3;3;3
CLI0116;2023-01-22;9;5;6
CLI0116;2023-01-29;12;2;5
CLI0116;2023-02-05;5;5;6
CLI0116;2023-02-12;9;5;5
CLI0116;2023-02-19;7;3;8
CLI0116;2023-02-26;7;4;4
CLI0116;2023-03-05;8;2;4
CLI0116;2023-03-12;11;3;2
CLI0116;2023-03-19;5;3;8
CLI0116;2023-03-26;6;5;6
CLI0116;2023-04-02;5;1;8
CLI0116;2023-04-09;11;4;6
CLI0116;2023-04-16;8;1;8
CLI0116;2023-04-23;12;2;7
CLI0116;2023-04-30;8;5;8
CLI0116;2023-05-07;6;4;4
CLI0116;2023-05-14;12;1;5
CLI0116;2023-05-21;12;4;5
CLI0116;2023-05-28;12;4;2
CLI0116;2023-06-04;5;1;6
CLI0116;2023-06-11;10;5;7
CLI0116;2023-06-18;3;3;5
CLI0116;2023-06-25;5;1;7
CLI0116;2023-07-02;8;1;7
CLI0116;2023-07-09;7;5;4
CLI0116;2023-07-16;3;5;5
CLI0116;2023-07-23;9;2;5
CLI0116;2023-07-30;6;4;4
CLI0116;2023-08-06;11;3;4
CLI0116;2023-08-13;6;5;8
CLI0116;2023-08-20;11;4;3
CLI0116;2023-08-27;11;5;4
CLI0116;2023-09-03;3;5;2
CLI0116;2023-09-10;8;5;2
CLI0116;2023-09-17;4;5;2
CLI0116;2023-09-24;11;4;7
CLI0116;2023-10-01;5;2;3
CLI0116;2023-10-08;12;2;8
CLI0116;2023-10-15;5;1;7
CLI0116;2023-10-22;10;1;4
CLI0116;2023-10-29;4;1;5
CLI0116;2023-11-05;12;4;8
CLI0116;2023-11-12;9;4;7
CLI0116;2023-11-19;10;2;8
CLI0116;2023-11-26;8;2;2
CLI0116;2023-12-03;7;3;3
CLI0116;2023-12-10;9;3;5
CLI0116;2023-12-17;4;2;4
CLI0116;2023-12-24;9;2;3
CLI0116;2023-12-31;8;1;4
CLI0116;2024-01-07;10;1;6
CLI0116;2024-01-14;7;1;6
CLI0116;2024-01-21;3;5;2
CLI0116;2024-01-28;8;1;3
CLI0116;2024-02-04;3;5;2
CLI0116;2024-02-11;3;3;5
CLI0116;2024-02-18;7;1;8
CLI0116;2024-02-25;12;5;4
CLI0116;2024-03-03;4;2;3
CLI0116;2024-03-10;12;4;3
CLI0116;2024-03-17;11;2;4
CLI0116;2024-03-24;4;2;6
CLI0116;2024-03-31;8;5;3
CLI0116;2024-04-07;10;2;6
CLI0116;2024-04-14;5;4;2
CLI0116;2024-04-21;12;1;6
CLI0116;2024-04-28;4;3;4
CLI0116;2024-05-05;4;3;7
CLI0116;2024-05-12;5;5;6
CLI0116;2024-05-19;5;1;5
CLI0116;2024-05-26;6;5;3
CLI0116;2024-06-02;12;3;5
CLI0116;2024-06-09;11;4;8
CLI0116;2024-06-16;10;1;7
CLI0116;2024-06-23;11;1;4
CLI0116;2024-06-30;6;3;3
CLI0116;2024-07-07;6;4;3
CLI0116;2024-07-14;9;1;4
CLI0116;2024-07-21;3;4;8
CLI0116;2024-07-28;12;1;8
CLI0116;2024-08-04;11;1;7
CLI0116;2024-08-11;8;5;6
CLI0116;2024-08-18;12;5;6
CLI0116;2024-08-25;9;5;7
CLI0116;2024-09-01;6;3;4
CLI0116;2024-09-08;5;4;8
CLI0116;2024-09-15;6;3;7
CLI0116;2024-09-22;9;4;5
CLI0116;2024-09-29;9;1;5
CLI0116;2024-10-06;3;4;2
CLI0116;2024-10-13;8;5;5
CLI0116;2024-10-20;12;4;4
CLI0116;2024-10-27;10;3;8
CLI0116;2024-11-03;3;5;8
CLI0116;2024-11-10;3;2;2
CLI0116;2024-11-17;7;5;7
CLI0116;2024-11-24;12;5;3
CLI0116;2024-12-01;8;1;6
CLI0116;2024-12-08;3;1;4
CLI0116;2024-12-15;9;2;4
CLI0117;2024-07-04;11;5;8
CLI0117;2024-07-11;5;5;4
CLI0117;2024-07-18;3;2;2
CLI0117;2024-07-25;10;2;3
CLI0117;2024-08-01;8;1;7
CLI0117;2024-08-08;6;4;3
CLI0117;2024-08-15;12;5;2
CLI0117;2024-08-22;3;4;3
CLI0117;2024-08-29;4;3;2
CLI0117;2024-09-05;6;3;3
CLI0117;2024-09-12;9;2;4
CLI0117;2024-09-19;9;1;3
CLI0117;2024-09-26;5;5;3
CLI0117;2024-10-03;12;3;5
CLI0117;2024-10-10;3;0;0
CLI0117;2024-10-17;2;1;2
CLI0117;2024-10-24;0;1;2
CLI0117;2024-10-31;2;1;1
CLI0118;2023-07-14;3;4;2
CLI0118;2023-07-21;10;2;7
CLI0118;2023-07-28;6;1;7
CLI0118;2023-08-04;4;1;3
CLI0118;2023-08-11;10;1;3
CLI0118;2023-08-18;11;3;3
CLI0118;2023-08-25;7;4;4
CLI0118;2023-09-01;11;3;4
CLI0118;2023-09-08;12;3;2
CLI0118;2023-09-15;4;4;8
CLI0118;2023-09-22;6;1;6
CLI0118;2023-09-29;10;2;3
CLI0118;2023-10-06;11;1;5
CLI0118;2023-10-13;10;1;2
CLI0118;2023-10-20;6;1;8
CLI0118;2023-10-27;9;2;2
CLI0118;2023-11-03;4;2;5
CLI0118;2023-11-10;12;3;5
CLI0118;2023-11-17;5;4;6
CLI0118;2023-11-24;3;5;8
CLI0118;2023-12-01;6;2;7
CLI0118;2023-12-08;8;1;6
CLI0118;2023-12-15;3;2;4
CLI0118;2023-12-22;7;2;4
CLI0118;2023-12-29;10;2;7
CLI0118;2024-01-05;3;4;5
CLI0118;2024-01-12;5;3;6
CLI0118;2024-01-19;4;2;3
CLI0118;2024-01-26;6;3;7
CLI0118;2024-02-02;10;1;8
CLI0118;2024-02-09;10;1;8
CLI0118;2024-02-16;6;5;6
CLI0118;2024-02-23;7;5;3
CLI0118;2024-03-01;5;5;4
CLI0118;2024-03-08;3;1;7
CLI0118;2024-03-15;4;4;6
CLI0118;2024-03-22;11;1;6
CLI0118;2024-03-29;5;3;4
CLI0118;2024-04-05;3;2;2
CLI0118;2024-04-12;6;1;5
CLI0118;2024-04-19;3;5;2
CLI0118;2024-04-26;9;5;2
CLI0118;2024-05-03;6;1;6
CLI0118;2024-05-10;11;1;2
CLI0118;2024-05-17;10;5;7
CLI0118;2024-05-24;9;3;7
CLI0118;2024-05-31;12;4;5
CLI0118;2024-06-07;6;4;6
CLI0118;2024-06-14;7;3;7
CLI0118;2024-06-21;10;4;3
CLI0118;2024-06-28;10;5;4
CLI0118;2024-07-05;6;2;4
CLI0118;2024-07-12;5;4;4
CLI0118;2024-07-19;5;3;7
CLI0118;2024-07-26;3;4;8
CLI0118;2024-08-02;7;2;2
CLI0118;2024-08-09;10;4;7
CLI0118;2024-08-16;11;2;5
CLI0118;2024-08-23;5;3;3
CLI0118;2024-08-30;9;4;5
CLI0118;2024-09-06;10;4;5
CLI0118;2024-09-13;9;4;4
CLI0118;2024-09-20;8;3;7
CLI0118;2024-09-27;9;2;7
CLI0118;2024-10-04;11;2;3
CLI0118;2024-10-11;6;2;6
CLI0118;2024-10-18;6;5;4
CLI0118;2024-10-25;10;5;8
CLI0118;2024-11-01;9;3;7
CLI0118;2024-11-08;7;2;5
CLI0118;2024-11-15;5;4;2
CLI0118;2024-11-22;11;4;4
CLI0118;2024-11-29;12;4;2
CLI0118;2024-12-06;6;2;4
CLI0119;2024-07-18;10;1;7
CLI0119;2024-07-25;6;4;6
CLI0119;2024-08-01;5;3;7
CLI0119;2024-08-08;12;2;7
CLI0119;2024-08-15;9;5;8
CLI0119;2024-08-22;6;2;5
CLI0119;2024-08-29;8;4;3
CLI0119;2024-09-05;5;4;4
CLI0119;2024-09-12;12;5;6
CLI0119;2024-09-19;3;1;8
CLI0119;2024-09-26;4;1;2
CLI0119;2024-10-03;3;1;4
CLI0119;2024-10-10;4;3;4
CLI0119;2024-10-17;6;2;3
CLI0119;2024-10-24;7;1;4
CLI0119;2024-10-31;12;3;6
CLI0119;2024-11-07;10;4;4
CLI0119;2024-11-14;5;3;4
CLI0119;2024-11-21;4;5;3
CLI0119;2024-11-28;5;2;5
CLI0119;2024-12-05;4;5;6
CLI0119;2024-12-12;9;2;6
CLI0119;2024-12-19;11;4;7
CLI0120;2023-10-15;5;4;2
CLI0120;2023-10-22;3;2;5
CLI0120;2023-10-29;10;4;5
CLI0120;2023-11-05;5;1;6
CLI0120;2023-11-12;8;4;6
CLI0120;2023-11-19;12;2;5
CLI0120;2023-11-26;3;4;7
CLI0120;2023-12-03;12;3;4
CLI0120;2023-12-10;4;3;2
CLI0120;2023-12-17;5;2;6
CLI0120;2023-12-24;7;4;3
CLI0120;2023-12-31;4;2;7
CLI0120;2024-01-07;8;3;7
CLI0120;2024-01-14;4;3;6
CLI0120;2024-01-21;10;1;6
CLI0120;2024-01-28;12;4;3
CLI0120;2024-02-04;8;3;3
CLI0120;2024-02-11;11;3;6
CLI0120;2024-02-18;3;4;4
CLI0120;2024-02-25;5;1;7
CLI0120;2024-03-03;6;3;4
CLI0120;2024-03-10;10;4;4
CLI0120;2024-03-17;3;3;7
CLI0120;2024-03-24;10;1;4
CLI0120;2024-03-31;11;1;3
CLI0120;2024-04-07;12;1;7
CLI0120;2024-04-14;12;1;4
CLI0120;2024-04-21;9;2;5
CLI0120;2024-04-28;9;4;2
CLI0120;2024-05-05;7;4;4
CLI0120;2024-05-12;8;5;8
CLI0120;2024-05-19;9;4;7
CLI0120;2024-05-26;8;2;4
CLI0120;2024-06-02;7;5;3
CLI0120;2024-06-09;10;3;4
CLI0120;2024-06-16;4;4;7
CLI0120;2024-06-23;4;3;8
CLI0120;2024-06-30;11;1;2
CLI0120;2024-07-07;5;1;3
CLI0120;2024-07-14;4;2;4
CLI0120;2024-07-21;4;2;6
CLI0120;2024-07-28;6;1;8
CLI0120;2024-08-04;4;1;7
CLI0120;2024-08-11;3;3;8
CLI0120;2024-08-18;12;1;3
CLI0120;2024-08-25;12;4;7
CLI0120;2024-09-01;8;1;6
CLI0120;2024-09-08;4;1;7
CLI0120;2024-09-15;5;2;7
CLI0120;2024-09-22;4;2;2
CLI0120;2024-09-29;4;1;5
CLI0120;2024-10-06;6;2;2
CLI0120;2024-10-13;4;4;4
CLI0120;2024-10-20;11;2;5
CLI0120;2024-10-27;6;4;6
CLI0120;2024-11-03;5;4;4
CLI0120;2024-11-10;12;1;5
CLI0120;2024-11-17;5;5;2
CLI0120;2024-11-24;4;2;3
CLI0120;2024-12-01;7;2;6
CLI0120;2024-12-08;12;2;7
CLI0121;2023-05-07;8;2;3
CLI0121;2023-05-14;9;5;4
CLI0121;2023-05-21;12;4;6
CLI0121;2023-05-28;7;2;5
CLI0121;2023-06-04;7;3;7
CLI0121;2023-06-11;6;5;2
CLI0121;2023-06-18;7;3;8
CLI0121;2023-06-25;5;1;2
CLI0121;2023-07-02;4;4;4
CLI0121;2023-07-09;3;5;8
CLI0121;2023-07-16;9;1;7
CLI0121;2023-07-23;10;1;7
CLI0121;2023-07-30;4;3;6
CLI0121;2023-08-06;8;5;7
CLI0121;2023-08-13;4;5;4
CLI0121;2023-08-20;8;4;4
CLI0121;2023-08-27;10;3;5
CLI0121;2023-09-03;7;4;4
CLI0121;2023-09-10;11;2;3
CLI0121;2023-09-17;12;2;2
CLI0121;2023-09-24;8;4;5
CLI0121;2023-10-01;10;3;8
CLI0121;2023-10-08;9;4;8
CLI0121;2023-10-15;10;4;3
CLI0121;2023-10-22;5;4;5
CLI0121;2023-10-29;3;2;8
CLI0121;2023-11-05;8;4;8
CLI0121;2023-11-12;5;4;4
CLI0121;2023-11-19;3;4;8
CLI0121;2023-11-26;5;2;6
CLI0121;2023-12-03;5;2;2
CLI0121;2023-12-10;3;4;5
CLI0121;2023-12-17;5;3;4
CLI0121;2023-12-24;6;1;5
CLI0121;2023-12-31;9;2;4
CLI0121;2024-01-07;11;3;3
CLI0121;2024-01-14;6;4;6
CLI0121;2024-01-21;10;4;5
CLI0121;2024-01-28;5;4;7
CLI0121;2024-02-04;3;3;2
CLI0121;2024-02-11;4;3;7
CLI0121;2024-02-18;10;5;4
CLI0121;2024-02-25;5;2;6
CLI0121;2024-03-03;10;2;5
CLI0121;2024-03-10;10;1;4
CLI0121;2024-03-17;5;3;7
CLI0121;2024-03-24;7;5;5
CLI0121;2024-03-31;12;1;6
CLI0121;2024-04-07;5;5;4
CLI0121;2024-04-14;8;3;8
CLI0121;2024-04-21;5;3;6
CLI0121;2024-04-28;10;1;2
CLI0121;2024-05-05;10;3;5
CLI0121;2024-05-12;6;2;4
CLI0121;2024-05-19;6;3;7
CLI0121;2024-05-26;10;3;6
CLI0121;2024-06-02;8;5;8
CLI0121;2024-06-09;8;2;3
CLI0121;2024-06-16;8;5;3
CLI0121;2024-06-23;12;5;3
CLI0121;2024-06-30;6;4;6
CLI0121;2024-07-07;10;1;4
CLI0121;2024-07-14;11;1;5
CLI0121;2024-07-21;5;5;4
CLI0121;2024-07-28;4;5;5
CLI0121;2024-08-04;10;5;7
CLI0121;2024-08-11;7;1;5
CLI0121;2024-08-18;9;2;8
CLI0121;2024-08-25;7;2;4
CLI0121;2024-09-01;3;4;3
CLI0121;2024-09-08;6;1;4
CLI0121;2024-09-15;8;5;5
CLI0121;2024-09-22;11;2;8
CLI0121;2024-09-29;7;3;5
CLI0121;2024-10-06;8;5;6
CLI0121;2024-10-13;6;2;6
CLI0121;2024-10-20;12;1;4
CLI0121;2024-10-27;3;2;6
CLI0121;2024-11-03;11;3;3
CLI0121;2024-11-10;9;4;7
CLI0121;2024-11-17;3;3;4
CLI0121;2024-11-24;6;2;4
CLI0121;2024-12-01;3;1;7
CLI0121;2024-12-08;9;1;4
CLI0121;2024-12-15;10;2;5
CLI0121;2024-12-22;9;5;3
CLI0122;2024-08-31;10;3;3
CLI0122;2024-09-07;12;4;4
CLI0122;2024-09-14;5;5;3
CLI0122;2024-09-21;8;1;2
CLI0122;2024-09-28;3;3;6
CLI0122;2024-10-05;10;3;3
CLI0122;2024-10-12;8;4;6
CLI0122;2024-10-19;3;4;7
CLI0122;2024-10-26;8;4;3
CLI0122;2024-11-02;8;5;8
CLI0122;2024-11-09;3;3;4
CLI0122;2024-11-16;12;5;2
CLI0122;2024-11-23;11;1;7
CLI0122;2024-11-30;5;4;2
CLI0122;2024-12-07;4;2;3
CLI0122;2024-12-14;4;5;3
CLI0122;2024-12-21;6;1;8
CLI0123;2024-01-04;8;1;5
CLI0123;2024-01-11;9;5;2
CLI0123;2024-01-18;11;4;7
CLI0123;2024-01-25;9;2;6
CLI0123;2024-02-01;4;2;5
CLI0123;2024-02-08;5;1;8
